source	target	dir	penwidth	style
NNDPR	co2_c[c]	forward	1	solid
prpp_c[c]	GLUPRT	forward	1	solid
prpp_c[c]	GUAPRT	forward	1	solid
prpp_c[c]	HXPRT	forward	1	solid
NNDPR	nicrnt_c[c]	forward	1	solid
prpp_c[c]	ANPRT	forward	1	solid
prpp_c[c]	ATPPRT	forward	1	solid
prpp_c[c]	UPPRT	forward	1	solid
UPPRT	ump_c[c]	forward	1	solid
prpp_c[c]	XPPT	forward	1	solid
XPPT	xmp_c[c]	forward	1	solid
ps120_c[c]	PSD120	forward	1	solid
PSD120	co2_c[c]	forward	1	solid
PSD120	pe120_c[c]	forward	1	solid
ps140_c[c]	PSD140	forward	1	solid
PSD140	co2_c[c]	forward	1	solid
PSD140	pe140_c[c]	forward	1	solid
ps141_c[c]	PSD141	forward	1	solid
PSD141	co2_c[c]	forward	1	solid
PSD141	pe141_c[c]	forward	1	solid
ps160_c[c]	PSD160	forward	1	solid
PSD160	co2_c[c]	forward	1	solid
PSD160	pe160_c[c]	forward	1	solid
ps161_c[c]	PSD161	forward	1	solid
PSD161	co2_c[c]	forward	1	solid
PSD161	pe161_c[c]	forward	1	solid
ps180_c[c]	PSD180	forward	1	solid
PSD180	co2_c[c]	forward	1	solid
PSD180	pe180_c[c]	forward	1	solid
ps181_c[c]	PSD181	forward	1	solid
PSD181	co2_c[c]	forward	1	solid
PSD181	pe181_c[c]	forward	1	solid
psclys_c[c]	FRULYSE	both	1	solid
FRULYSE	frulys_c[c]	both	1	solid
psclys_e[e]	PSCLYStex	both	1	solid
PSCLYStex	psclys_p[p]	both	1	solid
psclys_p[p]	PSCLYSt2pp	forward	1	solid
PSCLYSt2pp	psclys_c[c]	forward	1	solid
pser__L_c[c]	PSP_L	forward	1	solid
PSP_L	ser__L_c[c]	forward	1	solid
pser__L_e[e]	PSERtex	both	1	solid
PSERtex	pser__L_p[p]	both	1	solid
pser__L_p[p]	PSP_Lpp	forward	1	solid
PSP_Lpp	ser__L_p[p]	forward	1	solid
ptrc_c[c]	PTRCTA	forward	1	solid
ptrc_c[c]	SPMS	forward	1	solid
ptrc_c[c]	GGPTRCS	forward	1	solid
ptrc_e[e]	PTRCtex	both	1	solid
PTRCtex	ptrc_p[p]	both	1	solid
ptrc_p[p]	PTRCabcpp	forward	1	solid
ptrc_p[p]	PTRCORNt7pp	both	1	solid
ptrc_p[p]	PTRCt2pp	forward	1	solid
PTRCt2pp	ptrc_c[c]	forward	1	solid
pyam5p_c[c]	HYPOE	forward	1	solid
HYPOE	pydam_c[c]	forward	1	solid
PYDAMK	pydam_c[c]	back	1	solid
pyam5p_c[c]	PYAM5PO	forward	1	solid
PYAM5PO	pydx5p_c[c]	forward	1	solid
ALATA_D2	pydx5p_c[c]	back	1	solid
ALATA_L2	pydx5p_c[c]	back	1	solid
pydx5p_c[c]	PYDXPP	forward	1	solid
PYDXPP	pydx_c[c]	forward	1	solid
PYDXK	pydx_c[c]	back	1	solid
pyr_c[c]	DHDPS	forward	1	solid
pyr_c[c]	ACHBS	forward	1	solid
pyr_c[c]	POX	forward	1	solid
POX	ac_c[c]	forward	1	solid
pyr_c[c]	PDH	forward	1	solid
pyr_c[c]	PFL	forward	1	solid
pyr_c[c]	ACLS	forward	1	solid
ACLS	alac__S_c[c]	forward	1	solid
ACLS	co2_c[c]	forward	1	solid
pyr_c[c]	DXPS	forward	1	solid
POX	co2_c[c]	forward	1	solid
POX	q8h2_c[c]	forward	1	solid
pyr_e[e]	PYRtex	both	1	solid
PYRtex	pyr_p[p]	both	1	solid
pyr_p[p]	PYRt2rpp	both	1	solid
PYRt2rpp	pyr_c[c]	both	1	solid
q8_c[c]	POX	forward	1	solid
q8_c[c]	FDH4pp_1	forward	1	solid
q8_c[c]	G3PD5	forward	1	solid
q8_c[c]	SUCDi	forward	1	solid
q8_c[c]	GLCDpp	forward	1	solid
q8_c[c]	GLYCTO2	forward	1	solid
q8_c[c]	ASPO3	forward	1	solid
q8_c[c]	NADH16pp	forward	1	solid
q8_c[c]	NADH5	forward	1	solid
q8_c[c]	NADPHQR2	forward	1	solid
q8_c[c]	MDH2	forward	1	solid
q8_c[c]	DHORD2	forward	1	solid
q8_c[c]	LDH_D2	forward	1	solid
q8_c[c]	L_LACD2	forward	1	solid
q8_c[c]	DSBAO1	forward	1	solid
DSBAO1	q8h2_c[c]	forward	1	solid
q8_c[c]	HYD1pp	forward	1	solid
HYD1pp	q8h2_c[c]	forward	1	solid
SUCDi	q8h2_c[c]	forward	1	solid
q8_c[c]	CYTBDpp	back	1	solid
CYTBDpp	q8h2_c[c]	back	1	solid
q8_c[c]	CYTBO3_4pp	back	1	solid
CYTBO3_4pp	q8h2_c[c]	back	1	solid
q8_c[c]	NO3R1bpp	back	1	solid
NO3R1bpp	q8h2_c[c]	back	1	solid
q8_c[c]	NO3R1pp	back	1	solid
NO3R1pp	q8h2_c[c]	back	1	solid
q8_c[c]	NTRIR3pp	back	1	solid
NTRIR3pp	q8h2_c[c]	back	1	solid
q8_c[c]	QMO2	back	1	solid
QMO2	q8h2_c[c]	back	1	solid
quln_c[c]	NNDPR	forward	1	solid
r15bp_c[c]	R15BPK	forward	1	solid
r1p_c[c]	R1PK	forward	1	solid
r1p_c[c]	PPM	both	1	solid
PPM	r5p_c[c]	both	1	solid
r5p_c[c]	TKT1	both	1	solid
TKT1	g3p_c[c]	both	1	solid
r5p_c[c]	R5PP	forward	1	solid
R5PP	rib__D_c[c]	forward	1	solid
RBK	rib__D_c[c]	back	1	solid
r5p_c[c]	RPI	both	1	solid
RPI	ru5p__D_c[c]	both	1	solid
TKT1	s7p_c[c]	both	1	solid
r5p_e[e]	R5Ptex	both	1	solid
R5Ptex	r5p_p[p]	both	1	solid
r5p_p[p]	R5PPpp	forward	1	solid
R5PPpp	rib__D_p[p]	forward	1	solid
ragund_c[c]	O16AT	forward	1	solid
rbflvrd_c[c]	ARBTNR3	forward	1	solid
rbflvrd_c[c]	CPGNR3	forward	1	solid
rbflvrd_c[c]	FEENTERR3	forward	1	solid
rbflvrd_c[c]	FE3HOXR3	forward	1	solid
rbflvrd_c[c]	FECRMR3	forward	1	solid
rbflvrd_c[c]	FEOXAMR3	forward	1	solid
FLVR	ribflv_c[c]	back	1	solid
FLVRx	ribflv_c[c]	back	1	solid
rbl__L_c[c]	RBK_L1	forward	1	solid
rdmbzi_c[c]	ADOCBLS	forward	1	solid
rhcys_c[c]	RHCCE	forward	1	solid
RHCCE	dhptd_c[c]	forward	1	solid
RHCCE	hcys__L_c[c]	forward	1	solid
rib__D_e[e]	RIBtex	both	1	solid
RIBtex	rib__D_p[p]	both	1	solid
rib__D_p[p]	RIBabcpp	forward	1	solid
ribflv_c[c]	RBFK	forward	1	solid
rml1p_c[c]	RMPA	both	1	solid
RMPA	dhap_c[c]	both	1	solid
RMPA	lald__L_c[c]	both	1	solid
rml_c[c]	RMK	forward	1	solid
rmn_c[c]	RMI	both	1	solid
RMI	rml_c[c]	both	1	solid
rmn_e[e]	RMNtex	both	1	solid
RMNtex	rmn_p[p]	both	1	solid
rmn_p[p]	RMNtpp	forward	1	solid
RMNtpp	rmn_c[c]	forward	1	solid
ru5p__D_c[c]	A5PISO	both	1	solid
A5PISO	ara5p_c[c]	both	1	solid
ru5p__D_c[c]	DB4PS	forward	1	solid
DB4PS	db4p_c[c]	forward	1	solid
DB4PS	for_c[c]	forward	1	solid
ru5p__D_c[c]	RPE	both	1	solid
RPE	xu5p__D_c[c]	both	1	solid
ru5p__L_c[c]	RBP4E	both	1	solid
RBP4E	xu5p__D_c[c]	both	1	solid
s7p_c[c]	TALA	both	1	solid
s7p_c[c]	S7PI	forward	1	solid
S7PI	gmhep7p_c[c]	forward	1	solid
sarcs_c[c]	SARCOX	forward	1	solid
SARCOX	fald_c[c]	forward	1	solid
SARCOX	gly_c[c]	forward	1	solid
sbt6p_c[c]	SBTPD	both	1	solid
sbt__D_e[e]	SBTtex	both	1	solid
SBTtex	sbt__D_p[p]	both	1	solid
sbt__D_p[p]	SBTptspp	forward	1	solid
NPHS	dhna_c[c]	forward	1	solid
scl_c[c]	SHCHF	forward	1	solid
SHCHF	sheme_c[c]	forward	1	solid
ser__D_c[c]	DSERDHr	both	1	solid
ser__D_c[c]	SERD_D	forward	1	solid
SERD_D	pyr_c[c]	forward	1	solid
ser__D_e[e]	DSERtex	both	1	solid
DSERtex	ser__D_p[p]	both	1	solid
ser__D_p[p]	DSERt2pp	forward	1	solid
DSERt2pp	ser__D_c[c]	forward	1	solid
ser__L_c[c]	LSERDHr	both	1	solid
ser__L_c[c]	SERAT	both	1	solid
ser__L_c[c]	SERTRS	forward	1	solid
ser__L_c[c]	SERTRS2	forward	1	solid
ser__L_c[c]	PSSA120	forward	1	solid
ser__L_c[c]	PSSA140	forward	1	solid
ser__L_c[c]	PSSA141	forward	1	solid
ser__L_c[c]	PSSA160	forward	1	solid
ser__L_c[c]	PSSA161	forward	1	solid
ser__L_c[c]	PSSA180	forward	1	solid
ser__L_c[c]	PSSA181	forward	1	solid
ser__L_c[c]	TRPS1	forward	1	solid
ser__L_c[c]	GHMT2r	both	1	solid
GHMT2r	gly_c[c]	both	1	solid
ser__L_c[c]	SERD_L	forward	1	solid
SERD_L	pyr_c[c]	forward	1	solid
ser__L_c[c]	SERASr	both	1	solid
ser__L_c[c]	TRPS2	forward	1	solid
ser__L_e[e]	SERtex	both	1	solid
SERtex	ser__L_p[p]	both	1	solid
ser__L_p[p]	SERt4pp	forward	1	solid
SERt4pp	ser__L_c[c]	forward	1	solid
ser__L_p[p]	SERt2rpp	both	1	solid
SERt2rpp	ser__L_c[c]	both	1	solid
seramp_c[c]	ENTCS	forward	1	solid
sertrna_sec_c[c]	SELCYSS	forward	1	solid
SELCYSS	sectrna_c[c]	forward	1	solid
skm5p_c[c]	PSCVT	both	1	solid
skm_c[c]	SHKK	forward	1	solid
skm_e[e]	SKMtex	both	1	solid
SKMtex	skm_p[p]	both	1	solid
skm_p[p]	SKMt2pp	forward	1	solid
SKMt2pp	skm_c[c]	forward	1	solid
sl26da_c[c]	SDPDS	forward	1	solid
SDPDS	26dap_LL_c[c]	forward	1	solid
sl26da_c[c]	SDPTA	both	1	solid
SDPDS	succ_c[c]	forward	1	solid
spmd_c[c]	SPMDAT1	forward	1	solid
spmd_c[c]	SPMDAT2	forward	1	solid
spmd_e[e]	SPMDtex	both	1	solid
SPMDtex	spmd_p[p]	both	1	solid
spmd_p[p]	SPMDabcpp	forward	1	solid
ssaltpp_c[c]	SHCHCS2	forward	1	solid
OXGDC2	thmpp_c[c]	back	1	solid
stcoa_c[c]	ACOAD8f	both	1	solid
FACOAE180	ocdca_c[c]	forward	1	solid
suc6p_c[c]	FFSD	forward	1	solid
FFSD	fru_c[c]	forward	1	solid
FFSD	g6p_c[c]	forward	1	solid
sucarg_c[c]	SADH	forward	1	solid
SADH	co2_c[c]	forward	1	solid
SADH	sucorn_c[c]	forward	1	solid
sucbz_c[c]	SUCBZL	forward	1	solid
succ_c[c]	SUCOAS	both	1	solid
succ_c[c]	CITt7pp	forward	1	solid
succ_c[c]	PPCSCT	forward	1	solid
succ_c[c]	SUCCt3pp	forward	1	solid
SUCCt3pp	succ_p[p]	forward	1	solid
succ_c[c]	TARTRt7pp	both	1	solid
TARTRt7pp	succ_p[p]	both	1	solid
succ_c[c]	SUCCt2_2pp	back	1	solid
SUCCt2_2pp	succ_p[p]	back	1	solid
succ_c[c]	SUCCt2_3pp	back	1	solid
SUCCt2_3pp	succ_p[p]	back	1	solid
TARTRt7pp	tartr__L_c[c]	both	1	solid
succ_e[e]	SUCCtex	both	1	solid
SUCCtex	succ_p[p]	both	1	solid
succoa_c[c]	MMM2	forward	1	solid
MMM2	mmcoa__R_c[c]	forward	1	solid
THDPS	sl2a6o_c[c]	forward	1	solid
sucglu_c[c]	SGDS	forward	1	solid
SGDS	glu__L_c[c]	forward	1	solid
SGDS	succ_c[c]	forward	1	solid
sucgsa_c[c]	SGSAD	forward	1	solid
suchms_c[c]	SHSL1	forward	1	solid
sucorn_c[c]	SOTA	forward	1	solid
sucr_e[e]	SUCRtex	both	1	solid
SUCRtex	sucr_p[p]	both	1	solid
sucr_p[p]	SUCptspp	forward	1	solid
sucsal_c[c]	SSALx	forward	1	solid
sucsal_c[c]	SSALy	forward	1	solid
sulfac_c[c]	FDMO6	forward	1	solid
sulfac_e[e]	SULFACtex	both	1	solid
SULFACtex	sulfac_p[p]	both	1	solid
sulfac_p[p]	SULFACabcpp	forward	1	solid
t3c11vaceACP_c[c]	EAR181x	forward	1	solid
t3c11vaceACP_c[c]	EAR181y	forward	1	solid
t3c5ddeceACP_c[c]	EAR121x	forward	1	solid
t3c5ddeceACP_c[c]	EAR121y	forward	1	solid
t3c7mrseACP_c[c]	EAR141x	forward	1	solid
t3c7mrseACP_c[c]	EAR141y	forward	1	solid
t3c9palmeACP_c[c]	EAR161x	forward	1	solid
t3c9palmeACP_c[c]	EAR161y	forward	1	solid
tag6p__D_c[c]	PFK_2	forward	1	solid
tagdp__D_c[c]	TGBPA	both	1	solid
TGBPA	dhap_c[c]	both	1	solid
TGBPA	g3p_c[c]	both	1	solid
tartr__L_c[c]	TARTD	forward	1	solid
TARTD	oaa_c[c]	forward	1	solid
tartr__L_e[e]	TARTRtex	both	1	solid
TARTRtex	tartr__L_p[p]	both	1	solid
tartr__L_p[p]	TARTRt7pp	both	1	solid
taur_c[c]	TAUDO	forward	1	solid
taur_e[e]	TAURtex	both	1	solid
TAURtex	taur_p[p]	both	1	solid
taur_p[p]	TAURabcpp	forward	1	solid
tcynt_e[e]	TCYNTtex	both	1	solid
TCYNTtex	tcynt_p[p]	both	1	solid
tdcoa_c[c]	ACOAD6f	both	1	solid
FACOAE140	ttdca_c[c]	forward	1	solid
tddec2eACP_c[c]	EAR120x	forward	1	solid
tddec2eACP_c[c]	EAR120y	forward	1	solid
FA141ACPHi	ttdcea_c[c]	forward	1	solid
AACPS2	ttdcea_c[c]	back	1	solid
tdec2eACP_c[c]	T2DECAI	both	1	solid
T2DECAI	cdec3eACP_c[c]	both	1	solid
tdec2eACP_c[c]	EAR100x	forward	1	solid
tdec2eACP_c[c]	EAR100y	forward	1	solid
tdecoa_c[c]	CTECOAI6	forward	1	solid
CTECOAI6	td2coa_c[c]	forward	1	solid
FACOAE141	ttdcea_c[c]	forward	1	solid
thdp_c[c]	THDPS	forward	1	solid
thex2eACP_c[c]	EAR60x	forward	1	solid
thex2eACP_c[c]	EAR60y	forward	1	solid
thm_c[c]	TMK	forward	1	solid
thm_e[e]	THMtex	both	1	solid
THMtex	thm_p[p]	both	1	solid
thm_p[p]	THMabcpp	forward	1	solid
thmmp_c[c]	TMPK	forward	1	solid
thmmp_c[c]	TDP	back	1	solid
TDP	thmpp_c[c]	back	1	solid
thr__L_c[c]	THRD	forward	1	solid
thr__L_c[c]	THRD_L	forward	1	solid
THRD_L	2obut_c[c]	forward	1	solid
thr__L_c[c]	THRA	forward	1	solid
THRA	acald_c[c]	forward	1	solid
thr__L_c[c]	THRTRS	forward	1	solid
THRA	gly_c[c]	forward	1	solid
thr__L_c[c]	THRt2pp	forward	1	solid
THRt2pp	thr__L_p[p]	forward	1	solid
THRabcpp	thr__L_p[p]	back	1	solid
thr__L_c[c]	THRt4pp	back	1	solid
THRt4pp	thr__L_p[p]	back	1	solid
thr__L_c[c]	THRt2rpp	both	1	solid
THRt2rpp	thr__L_p[p]	both	1	solid
thr__L_e[e]	THRtex	both	1	solid
THRtex	thr__L_p[p]	both	1	solid
thrp_e[e]	THRPtex	both	1	solid
THRPtex	thrp_p[p]	both	1	solid
thrp_p[p]	PTHRpp	forward	1	solid
PTHRpp	thr__L_p[p]	forward	1	solid
thym_c[c]	THYMt3pp	forward	1	solid
THYMt3pp	thym_p[p]	forward	1	solid
thym_e[e]	THYMtex	both	1	solid
THYMtex	thym_p[p]	both	1	solid
thymd_c[c]	TMDPP	both	1	solid
TMDPP	2dr1p_c[c]	both	1	solid
TMDPP	thym_c[c]	both	1	solid
thymd_e[e]	THMDtex	both	1	solid
THMDtex	thymd_p[p]	both	1	solid
thymd_p[p]	THMDt2pp_copy2	both	1	solid
THMDt2pp_copy2	thymd_c[c]	both	1	solid
thymd_p[p]	THMDt2pp_copy1	forward	1	solid
THMDt2pp_copy1	thymd_c[c]	forward	1	solid
tma_e[e]	TMAtex	both	1	solid
TMAtex	tma_p[p]	both	1	solid
tmao_c[c]	TMAOR2	forward	1	solid
tmao_c[c]	TMAOR1	forward	1	solid
tmao_e[e]	TMAOtex	both	1	solid
TMAOtex	tmao_p[p]	both	1	solid
tmao_p[p]	TMAOR2pp	forward	1	solid
tmao_p[p]	TMAOR1pp	forward	1	solid
tmrs2eACP_c[c]	EAR140x	forward	1	solid
tmrs2eACP_c[c]	EAR140y	forward	1	solid
toct2eACP_c[c]	EAR80x	forward	1	solid
toct2eACP_c[c]	EAR80y	forward	1	solid
toctd2eACP_c[c]	EAR180x	forward	1	solid
toctd2eACP_c[c]	EAR180y	forward	1	solid
tpalm2eACP_c[c]	EAR160x	forward	1	solid
tpalm2eACP_c[c]	EAR160y	forward	1	solid
TRE6PH	glc__D_c[c]	forward	1	solid
tre6p_c[c]	TRE6PP	forward	1	solid
TRE6PP	tre_c[c]	forward	1	solid
tre_c[c]	TREH	forward	1	solid
TREH	glc__D_c[c]	forward	1	solid
tre_e[e]	TREtex	both	1	solid
TREtex	tre_p[p]	both	1	solid
tre_p[p]	TREHpp	forward	1	solid
TREHpp	glc__D_p[p]	forward	1	solid
tre_p[p]	TREptspp	forward	1	solid
trnaasn_c[c]	ASNTRS	forward	1	solid
trp__L_c[c]	TRPTRS	forward	1	solid
TRPAS2	pyr_c[c]	both	1	solid
trp__L_e[e]	TRPtex	both	1	solid
TRPtex	trp__L_p[p]	both	1	solid
trp__L_p[p]	TRPt2rpp	both	1	solid
TRPt2rpp	trp__L_c[c]	both	1	solid
ttdca_c[c]	2AGPEAT140	forward	1	solid
ttdca_c[c]	2AGPGAT140	forward	1	solid
ttdca_e[e]	TTDCAtexi	forward	1	solid
TTDCAtexi	ttdca_p[p]	forward	1	solid
ttdca_p[p]	FACOAL140t2pp	forward	1	solid
ttdcea_c[c]	2AGPEAT141	forward	1	solid
ttdcea_c[c]	2AGPGAT141	forward	1	solid
ttdcea_e[e]	TTDCEAtexi	forward	1	solid
TTDCEAtexi	ttdcea_p[p]	forward	1	solid
ttdcea_p[p]	FACOAL141t2pp	forward	1	solid
tym_e[e]	TYMtex	both	1	solid
TYMtex	tym_p[p]	both	1	solid
tym_p[p]	TYROXDApp	forward	1	solid
TYROXDApp	4hoxpacd_p[p]	forward	1	solid
tyr__L_c[c]	TYRTA	both	1	solid
tyr__L_c[c]	THZPSN	forward	1	solid
tyr__L_c[c]	TYRTRS	forward	1	solid
tyr__L_e[e]	TYRtex	both	1	solid
TYRtex	tyr__L_p[p]	both	1	solid
tyr__L_p[p]	TYRt2rpp	both	1	solid
TYRt2rpp	tyr__L_c[c]	both	1	solid
tyrp_e[e]	TYRPtex	both	1	solid
TYRPtex	tyrp_p[p]	both	1	solid
tyrp_p[p]	TYRPpp	forward	1	solid
TYRPpp	tyr__L_p[p]	forward	1	solid
u23ga_c[c]	LPADSS	forward	1	solid
u23ga_c[c]	USHD	forward	1	solid
USHD	lipidX_c[c]	forward	1	solid
USHD	ump_c[c]	forward	1	solid
u3aga_c[c]	UHGADA	forward	1	solid
UHGADA	ac_c[c]	forward	1	solid
UHGADA	u3hga_c[c]	forward	1	solid
u3hga_c[c]	U23GAAT	forward	1	solid
uLa4fn_c[c]	UPLA4FNF	forward	1	solid
UPLA4FNF	for_c[c]	forward	1	solid
UPLA4FNF	uLa4n_c[c]	forward	1	solid
uLa4n_c[c]	ULA4Ntppi	forward	1	solid
ULA4Ntppi	uLa4n_p[p]	forward	1	solid
uLa4n_p[p]	LA4NTpp	forward	1	solid
uaagmda_c[c]	MPTG2	forward	1	solid
uaagmda_c[c]	MPTG	forward	1	solid
MPTG	murein5p5p_p[p]	forward	1	solid
MPTG	udcpdp_c[c]	forward	1	solid
uaccg_c[c]	UAPGR	forward	1	solid
uacgam_c[c]	UAGAAT	both	1	solid
uacgam_c[c]	UAGPT3	forward	1	solid
UAGPT3	uaagmda_c[c]	forward	1	solid
uacgam_c[c]	UAGCVT	forward	1	solid
uacgam_c[c]	UAG2E	both	1	solid
UAG2E	uacmam_c[c]	both	1	solid
UAGPT3	udp_c[c]	forward	1	solid
uacgam_c[c]	ACGAMT	forward	1	solid
ACGAMT	ump_c[c]	forward	1	solid
ACGAMT	unaga_c[c]	forward	1	solid
uacgam_e[e]	UACGAMtex	both	1	solid
UACGAMtex	uacgam_p[p]	both	1	solid
uacgam_p[p]	UACGAMPpp	forward	1	solid
UACGAMPpp	acgam1p_p[p]	forward	1	solid
UACGAMPpp	ump_p[p]	forward	1	solid
uacmam_c[c]	UACMAMO	forward	1	solid
uacmamu_c[c]	ACMAMUT	forward	1	solid
ACMAMUT	udp_c[c]	forward	1	solid
ACMAMUT	unagamu_c[c]	forward	1	solid
uagmda_c[c]	UAGPT3	forward	1	solid
uama_c[c]	UAMAGS	forward	1	solid
uamag_c[c]	UAAGDS	forward	1	solid
uamr_c[c]	UAMAS	forward	1	solid
uamr_c[c]	UM3PL	forward	1	solid
uamr_c[c]	UM4PL	forward	1	solid
udcpdp_c[c]	UDCPDP	forward	1	solid
UDCPDP	udcpp_c[c]	forward	1	solid
udcpdp_p[p]	UDCPDPpp	forward	1	solid
UDCPDPpp	udcpp_p[p]	forward	1	solid
udcpp_c[c]	UPLA4FNT	forward	1	solid
UPLA4FNT	uLa4fn_c[c]	forward	1	solid
udcpp_c[c]	PAPPT3	forward	1	solid
PAPPT3	uagmda_c[c]	forward	1	solid
UPLA4FNT	udp_c[c]	forward	1	solid
udcpp_c[c]	ACGAMT	forward	1	solid
PAPPT3	ump_c[c]	forward	1	solid
udcpp_p[p]	UDCPPtppi	forward	1	solid
UDCPPtppi	udcpp_c[c]	forward	1	solid
udpLa4fn_c[c]	UPLA4FNT	forward	1	solid
udpLa4n_c[c]	ULA4NFT	forward	1	solid
udpLa4o_c[c]	UDPKAAT	both	1	solid
udp_c[c]	NDPK2	both	1	solid
udp_c[c]	RNDR4	forward	1	solid
RNDR4	dudp_c[c]	forward	1	solid
udp_c[c]	RNDR4b	forward	1	solid
RNDR4b	dudp_c[c]	forward	1	solid
udpacgal_e[e]	UDPACGALtex	both	1	solid
UDPACGALtex	udpacgal_p[p]	both	1	solid
udpacgal_p[p]	UACGALPpp	forward	1	solid
UACGALPpp	acgal1p_p[p]	forward	1	solid
UACGALPpp	ump_p[p]	forward	1	solid
udpg_c[c]	GALT1	forward	1	solid
udpg_c[c]	O16GLCT1	forward	1	solid
udpg_c[c]	GLCTR2	forward	1	solid
udpg_c[c]	GLCTR3	forward	1	solid
udpg_c[c]	GLCTR1	forward	1	solid
udpg_c[c]	UDPGD	forward	1	solid
udpg_c[c]	O16GLCT2	forward	1	solid
udpg_c[c]	TRE6PS	forward	1	solid
udpg_c[c]	UDPG4E	both	1	solid
UDPG4E	udpgal_c[c]	both	1	solid
udpg_e[e]	UDPGtex	both	1	solid
UDPGtex	udpg_p[p]	both	1	solid
udpg_p[p]	UDPGPpp	forward	1	solid
UDPGPpp	g1p_p[p]	forward	1	solid
UDPGPpp	ump_p[p]	forward	1	solid
udpgal_c[c]	UDPGALM	forward	1	solid
UDPGALM	udpgalfur_c[c]	forward	1	solid
udpgal_e[e]	UDPGALtex	both	1	solid
UDPGALtex	udpgal_p[p]	both	1	solid
udpgal_p[p]	UDPGALPpp	forward	1	solid
UDPGALPpp	gal1p_p[p]	forward	1	solid
UDPGALPpp	ump_p[p]	forward	1	solid
udpgalfur_c[c]	O16GALFT	forward	1	solid
udpglcur_c[c]	UDPGDC	forward	1	solid
udpglcur_e[e]	UDPGLCURtex	both	1	solid
UDPGLCURtex	udpglcur_p[p]	both	1	solid
udpglcur_p[p]	UGLCURPpp	forward	1	solid
UGLCURPpp	glcur1p_p[p]	forward	1	solid
UGLCURPpp	ump_p[p]	forward	1	solid
ugmd_c[c]	UGMDDS	forward	1	solid
ugmda_c[c]	PAPPT3	forward	1	solid
um4p_c[c]	UM4PCP	forward	1	solid
UM4PCP	ala__D_c[c]	forward	1	solid
UM4PCP	ugmd_c[c]	forward	1	solid
ump_c[c]	UMPK	both	1	solid
ump_c[c]	NTD2	forward	1	solid
NTD2	uri_c[c]	forward	1	solid
URIK2	uri_c[c]	back	1	solid
ump_e[e]	UMPtex	both	1	solid
UMPtex	ump_p[p]	both	1	solid
ump_p[p]	NTD2pp	forward	1	solid
NTD2pp	uri_p[p]	forward	1	solid
unaga_c[c]	ACMAMUT	forward	1	solid
unagamu_c[c]	AADDGT	forward	1	solid
unagamuf_c[c]	ECAtpp	forward	1	solid
ECAtpp	unagamuf_p[p]	forward	1	solid
unagamuf_p[p]	ECAP1pp	forward	1	solid
ECAP1pp	eca2und_p[p]	forward	1	solid
unagamuf_p[p]	ECAP2pp	forward	1	solid
unagamuf_p[p]	ECAP3pp	forward	1	solid
ECAP1pp	udcpdp_p[p]	forward	1	solid
uppg3_c[c]	UPP3MT	forward	1	solid
uppg3_c[c]	UPPDC1	forward	1	solid
UPPDC1	co2_c[c]	forward	1	solid
UPPDC1	cpppg3_c[c]	forward	1	solid
ura_c[c]	UPPRT	forward	1	solid
ura_e[e]	URAtex	both	1	solid
URAtex	ura_p[p]	both	1	solid
ura_p[p]	URAt2pp_copy2	both	1	solid
URAt2pp_copy2	ura_c[c]	both	1	solid
ura_p[p]	URAt2pp_copy1	forward	1	solid
URAt2pp_copy1	ura_c[c]	forward	1	solid
urate_c[c]	URIC	forward	1	solid
URIC	alltn_c[c]	forward	1	solid
URIC	co2_c[c]	forward	1	solid
urdglyc_c[c]	UGLYCH	forward	1	solid
UGLYCH	co2_c[c]	forward	1	solid
UGLYCH	glx_c[c]	forward	1	solid
urdglyc_c[c]	URDGLYCD	forward	1	solid
urea_e[e]	UREAtex	both	1	solid
UREAtex	urea_p[p]	both	1	solid
urea_p[p]	UREAtpp	both	1	solid
UREAtpp	urea_c[c]	both	1	solid
uri_c[c]	PYNP2r	both	1	solid
PYNP2r	r1p_c[c]	both	1	solid
uri_c[c]	URIH	forward	1	solid
URIH	rib__D_c[c]	forward	1	solid
URIH	ura_c[c]	forward	1	solid
PYNP2r	ura_c[c]	both	1	solid
uri_e[e]	URItex	both	1	solid
URItex	uri_p[p]	both	1	solid
uri_p[p]	URIt2pp_copy2	both	1	solid
URIt2pp_copy2	uri_c[c]	both	1	solid
uri_p[p]	URIt2pp_copy1	forward	1	solid
URIt2pp_copy1	uri_c[c]	forward	1	solid
utp_c[c]	CTPS2	forward	1	solid
utp_c[c]	RNTR4c	forward	1	solid
RNTR4c	dutp_c[c]	forward	1	solid
utp_c[c]	UAGDP	forward	1	solid
utp_c[c]	GALUi	forward	1	solid
utp_c[c]	NTPP8	forward	1	solid
NTPP8	ump_c[c]	forward	1	solid
val__L_c[c]	VALTRS	forward	1	solid
val__L_e[e]	VALtex	both	1	solid
VALtex	val__L_p[p]	both	1	solid
val__L_p[p]	VALabcpp	forward	1	solid
val__L_p[p]	VALt2rpp	both	1	solid
VALt2rpp	val__L_c[c]	both	1	solid
xan_c[c]	XAND	forward	1	solid
xan_c[c]	XPPT	forward	1	solid
xan_e[e]	XANtex	both	1	solid
XANtex	xan_p[p]	both	1	solid
xan_p[p]	XANt2pp	forward	1	solid
XANt2pp	xan_c[c]	forward	1	solid
xan_p[p]	XANtpp	both	1	solid
XANtpp	xan_c[c]	both	1	solid
xmp_c[c]	GMPS2	forward	1	solid
