id	compartment	fillcolor	shape	style	type	label
GSPMDS	c	#c9fccd	box	filled	rxn	GSPMDS
GTHOXtex	p	#c9fccd	box	filled	rxn	GTHOXtex
GTHOr	c	#c9fccd	box	filled	rxn	GTHOr
GTHRDHpp	p	#c9fccd	box	filled	rxn	GTHRDHpp
GTHRDabc2pp	c	#c9fccd	box	filled	rxn	GTHRDabc2pp
GTHRDabcpp	c	#c9fccd	box	filled	rxn	GTHRDabcpp
GTHRDtex	p	#c9fccd	box	filled	rxn	GTHRDtex
GTHS	c	#c9fccd	box	filled	rxn	GTHS
GTPCI	c	#c9fccd	box	filled	rxn	GTPCI
GTPCII2	c	#c9fccd	box	filled	rxn	GTPCII2
GTPDPDP	c	#c9fccd	box	filled	rxn	GTPDPDP
GTPDPK	c	#c9fccd	box	filled	rxn	GTPDPK
GTPHs	c	#c9fccd	box	filled	rxn	GTPHs
GTPtex	p	#c9fccd	box	filled	rxn	GTPtex
GUAD	c	#c9fccd	box	filled	rxn	GUAD
GUAPRT	c	#c9fccd	box	filled	rxn	GUAPRT
GUAt2pp	c	#c9fccd	box	filled	rxn	GUAt2pp
GUAtex	p	#c9fccd	box	filled	rxn	GUAtex
GUAtpp	c	#c9fccd	box	filled	rxn	GUAtpp
GUI1	c	#c9fccd	box	filled	rxn	GUI1
GUI2	c	#c9fccd	box	filled	rxn	GUI2
GUR1PPpp	p	#c9fccd	box	filled	rxn	GUR1PPpp
HACD1i	c	#c9fccd	box	filled	rxn	HACD1i
HACD2i	c	#c9fccd	box	filled	rxn	HACD2i
HACD3i	c	#c9fccd	box	filled	rxn	HACD3i
HACD4i	c	#c9fccd	box	filled	rxn	HACD4i
HACD5i	c	#c9fccd	box	filled	rxn	HACD5i
HACD6i	c	#c9fccd	box	filled	rxn	HACD6i
HACD7i	c	#c9fccd	box	filled	rxn	HACD7i
HACD8i	c	#c9fccd	box	filled	rxn	HACD8i
HBZOPT	c	#c9fccd	box	filled	rxn	HBZOPT
HCINNMt2rpp	c	#c9fccd	box	filled	rxn	HCINNMt2rpp
HCINNMtex	p	#c9fccd	box	filled	rxn	HCINNMtex
HCO3E	c	#c9fccd	box	filled	rxn	HCO3E
HCYSMT	c	#c9fccd	box	filled	rxn	HCYSMT
HCYSMT2	c	#c9fccd	box	filled	rxn	HCYSMT2
HDCAtexi	p	#c9fccd	box	filled	rxn	HDCAtexi
HDCEAtexi	p	#c9fccd	box	filled	rxn	HDCEAtexi
HEMEOS	c	#c9fccd	box	filled	rxn	HEMEOS
HEPK1	c	#c9fccd	box	filled	rxn	HEPK1
HEPK2	c	#c9fccd	box	filled	rxn	HEPK2
HEPT1	c	#c9fccd	box	filled	rxn	HEPT1
HEPT2	c	#c9fccd	box	filled	rxn	HEPT2
HEPT3	c	#c9fccd	box	filled	rxn	HEPT3
HEPT4	c	#c9fccd	box	filled	rxn	HEPT4
HETZK	c	#c9fccd	box	filled	rxn	HETZK
HEX1	c	#c9fccd	box	filled	rxn	HEX1
HEX4	c	#c9fccd	box	filled	rxn	HEX4
HEX7	c	#c9fccd	box	filled	rxn	HEX7
HEXt2rpp	c	#c9fccd	box	filled	rxn	HEXt2rpp
HG2abcpp	c	#c9fccd	box	filled	rxn	HG2abcpp
HISTD	c	#c9fccd	box	filled	rxn	HISTD
HISTP	c	#c9fccd	box	filled	rxn	HISTP
HISTRS	c	#c9fccd	box	filled	rxn	HISTRS
HISabcpp	c	#c9fccd	box	filled	rxn	HISabcpp
HISt2rpp	c	#c9fccd	box	filled	rxn	HISt2rpp
HIStex	p	#c9fccd	box	filled	rxn	HIStex
HKNDDH	c	#c9fccd	box	filled	rxn	HKNDDH
HKNTDH	c	#c9fccd	box	filled	rxn	HKNTDH
HMBS	c	#c9fccd	box	filled	rxn	HMBS
HMPK1	c	#c9fccd	box	filled	rxn	HMPK1
HOMt2pp	p	#c9fccd	box	filled	rxn	HOMt2pp
HOMtex	p	#c9fccd	box	filled	rxn	HOMtex
HOPNTAL	c	#c9fccd	box	filled	rxn	HOPNTAL
HPPK2	c	#c9fccd	box	filled	rxn	HPPK2
HPPPNDO	c	#c9fccd	box	filled	rxn	HPPPNDO
HPPPNt2rpp	c	#c9fccd	box	filled	rxn	HPPPNt2rpp
HPPPNtex	p	#c9fccd	box	filled	rxn	HPPPNtex
HPYRI	c	#c9fccd	box	filled	rxn	HPYRI
HPYRRx	c	#c9fccd	box	filled	rxn	HPYRRx
HPYRRy	c	#c9fccd	box	filled	rxn	HPYRRy
HSDy	c	#c9fccd	box	filled	rxn	HSDy
HSK	c	#c9fccd	box	filled	rxn	HSK
HSST	c	#c9fccd	box	filled	rxn	HSST
HSTPT	c	#c9fccd	box	filled	rxn	HSTPT
HXAND	c	#c9fccd	box	filled	rxn	HXAND
HXAtex	p	#c9fccd	box	filled	rxn	HXAtex
HXCT	c	#c9fccd	box	filled	rxn	HXCT
HXPRT	c	#c9fccd	box	filled	rxn	HXPRT
HYD1pp	c	#c9fccd	box	filled	rxn	HYD1pp
HYD2pp	c	#c9fccd	box	filled	rxn	HYD2pp
HYD3pp	c	#c9fccd	box	filled	rxn	HYD3pp
HYPOE	c	#c9fccd	box	filled	rxn	HYPOE
HYXNtex	p	#c9fccd	box	filled	rxn	HYXNtex
HYXNtpp	c	#c9fccd	box	filled	rxn	HYXNtpp
ICDHyr	c	#c9fccd	box	filled	rxn	ICDHyr
ICHORS_copy1	c	#c9fccd	box	filled	rxn	ICHORS_copy1
ICHORS_copy2	c	#c9fccd	box	filled	rxn	ICHORS_copy2
ICHORT	c	#c9fccd	box	filled	rxn	ICHORT
ICL	c	#c9fccd	box	filled	rxn	ICL
IDOND	c	#c9fccd	box	filled	rxn	IDOND
IDOND2	c	#c9fccd	box	filled	rxn	IDOND2
IDONt2rpp	c	#c9fccd	box	filled	rxn	IDONt2rpp
IDONtex	p	#c9fccd	box	filled	rxn	IDONtex
IG3PS	c	#c9fccd	box	filled	rxn	IG3PS
IGPDH	c	#c9fccd	box	filled	rxn	IGPDH
IGPS	c	#c9fccd	box	filled	rxn	IGPS
ILETA	c	#c9fccd	box	filled	rxn	ILETA
ILETRS	c	#c9fccd	box	filled	rxn	ILETRS
ILEabcpp	c	#c9fccd	box	filled	rxn	ILEabcpp
ILEt2rpp	c	#c9fccd	box	filled	rxn	ILEt2rpp
ILEtex	p	#c9fccd	box	filled	rxn	ILEtex
IMPC	c	#c9fccd	box	filled	rxn	IMPC
IMPD	c	#c9fccd	box	filled	rxn	IMPD
IMPtex	p	#c9fccd	box	filled	rxn	IMPtex
INDOLEt2pp	p	#c9fccd	box	filled	rxn	INDOLEt2pp
INDOLEt2rpp	p	#c9fccd	box	filled	rxn	INDOLEt2rpp
INDOLEtex	p	#c9fccd	box	filled	rxn	INDOLEtex
INOSTt4pp	c	#c9fccd	box	filled	rxn	INOSTt4pp
INSH	c	#c9fccd	box	filled	rxn	INSH
INSK	c	#c9fccd	box	filled	rxn	INSK
INSTtex	p	#c9fccd	box	filled	rxn	INSTtex
INSt2pp_copy1	c	#c9fccd	box	filled	rxn	INSt2pp_copy1
INSt2pp_copy2	c	#c9fccd	box	filled	rxn	INSt2pp_copy2
INStex	p	#c9fccd	box	filled	rxn	INStex
IPDDI	c	#c9fccd	box	filled	rxn	IPDDI
IPDPS	c	#c9fccd	box	filled	rxn	IPDPS
IPMD	c	#c9fccd	box	filled	rxn	IPMD
IPPMIa	c	#c9fccd	box	filled	rxn	IPPMIa
IPPMIb	c	#c9fccd	box	filled	rxn	IPPMIb
IPPS	c	#c9fccd	box	filled	rxn	IPPS
ISETACabcpp	c	#c9fccd	box	filled	rxn	ISETACabcpp
ISETACtex	p	#c9fccd	box	filled	rxn	ISETACtex
K2L4Aabcpp	c	#c9fccd	box	filled	rxn	K2L4Aabcpp
K2L4Atex	e	#c9fccd	box	filled	rxn	K2L4Atex
KARA1	c	#c9fccd	box	filled	rxn	KARA1
KARA2	c	#c9fccd	box	filled	rxn	KARA2
KAS14	c	#c9fccd	box	filled	rxn	KAS14
KAS15	c	#c9fccd	box	filled	rxn	KAS15
KAT1	c	#c9fccd	box	filled	rxn	KAT1
KDOCT2	c	#c9fccd	box	filled	rxn	KDOCT2
KDOPP	c	#c9fccd	box	filled	rxn	KDOPP
KDOPS	c	#c9fccd	box	filled	rxn	KDOPS
KG6PDC	c	#c9fccd	box	filled	rxn	KG6PDC
Kabcpp	c	#c9fccd	box	filled	rxn	Kabcpp
LA4NTpp	p	#c9fccd	box	filled	rxn	LA4NTpp
LACZ	c	#c9fccd	box	filled	rxn	LACZ
LACZpp	p	#c9fccd	box	filled	rxn	LACZpp
LADGMDH	c	#c9fccd	box	filled	rxn	LADGMDH
LALDO2x	c	#c9fccd	box	filled	rxn	LALDO2x
LALGP	c	#c9fccd	box	filled	rxn	LALGP
LCADi	c	#c9fccd	box	filled	rxn	LCADi
LCARR	c	#c9fccd	box	filled	rxn	LCARR
LCARS	c	#c9fccd	box	filled	rxn	LCARS
LCTSt3ipp	p	#c9fccd	box	filled	rxn	LCTSt3ipp
LCTStex	p	#c9fccd	box	filled	rxn	LCTStex
LCTStpp	p	#c9fccd	box	filled	rxn	LCTStpp
LDH_D	c	#c9fccd	box	filled	rxn	LDH_D
LDH_D2	c	#c9fccd	box	filled	rxn	LDH_D2
LEUTAi	c	#c9fccd	box	filled	rxn	LEUTAi
LEUTRS	c	#c9fccd	box	filled	rxn	LEUTRS
LEUabcpp	c	#c9fccd	box	filled	rxn	LEUabcpp
LEUt2rpp	c	#c9fccd	box	filled	rxn	LEUt2rpp
LEUtex	p	#c9fccd	box	filled	rxn	LEUtex
LGTHL	c	#c9fccd	box	filled	rxn	LGTHL
LIPACabcpp	c	#c9fccd	box	filled	rxn	LIPACabcpp
LIPAHT2ex	e	#c9fccd	box	filled	rxn	LIPAHT2ex
LIPAHTex	e	#c9fccd	box	filled	rxn	LIPAHTex
LIPAabcpp	c	#c9fccd	box	filled	rxn	LIPAabcpp
LIPAtex	e	#c9fccd	box	filled	rxn	LIPAtex
LPADSS	c	#c9fccd	box	filled	rxn	LPADSS
LPLIPAL1A120pp	p	#c9fccd	box	filled	rxn	LPLIPAL1A120pp
LPLIPAL1A140pp	p	#c9fccd	box	filled	rxn	LPLIPAL1A140pp
LPLIPAL1A141pp	p	#c9fccd	box	filled	rxn	LPLIPAL1A141pp
LPLIPAL1A160pp	p	#c9fccd	box	filled	rxn	LPLIPAL1A160pp
LPLIPAL1A161pp	p	#c9fccd	box	filled	rxn	LPLIPAL1A161pp
LPLIPAL1A180pp	p	#c9fccd	box	filled	rxn	LPLIPAL1A180pp
LPLIPAL1A181pp	p	#c9fccd	box	filled	rxn	LPLIPAL1A181pp
LPLIPAL1E120pp	p	#c9fccd	box	filled	rxn	LPLIPAL1E120pp
LPLIPAL1E140pp	p	#c9fccd	box	filled	rxn	LPLIPAL1E140pp
LPLIPAL1E141pp	p	#c9fccd	box	filled	rxn	LPLIPAL1E141pp
LPLIPAL1E160pp	p	#c9fccd	box	filled	rxn	LPLIPAL1E160pp
LPLIPAL1E161pp	p	#c9fccd	box	filled	rxn	LPLIPAL1E161pp
LPLIPAL1E180pp	p	#c9fccd	box	filled	rxn	LPLIPAL1E180pp
LPLIPAL1E181pp	p	#c9fccd	box	filled	rxn	LPLIPAL1E181pp
LPLIPAL1G120pp	p	#c9fccd	box	filled	rxn	LPLIPAL1G120pp
LPLIPAL1G140pp	p	#c9fccd	box	filled	rxn	LPLIPAL1G140pp
LPLIPAL1G141pp	p	#c9fccd	box	filled	rxn	LPLIPAL1G141pp
LPLIPAL1G160pp	p	#c9fccd	box	filled	rxn	LPLIPAL1G160pp
LPLIPAL1G161pp	p	#c9fccd	box	filled	rxn	LPLIPAL1G161pp
LPLIPAL1G180pp	p	#c9fccd	box	filled	rxn	LPLIPAL1G180pp
LPLIPAL1G181pp	p	#c9fccd	box	filled	rxn	LPLIPAL1G181pp
LPLIPAL2A120	c	#c9fccd	box	filled	rxn	LPLIPAL2A120
LPLIPAL2A140	c	#c9fccd	box	filled	rxn	LPLIPAL2A140
LPLIPAL2A141	c	#c9fccd	box	filled	rxn	LPLIPAL2A141
LPLIPAL2A160	c	#c9fccd	box	filled	rxn	LPLIPAL2A160
LPLIPAL2A161	c	#c9fccd	box	filled	rxn	LPLIPAL2A161
LPLIPAL2A180	c	#c9fccd	box	filled	rxn	LPLIPAL2A180
LPLIPAL2A181	c	#c9fccd	box	filled	rxn	LPLIPAL2A181
LPLIPAL2ATE120	c	#c9fccd	box	filled	rxn	LPLIPAL2ATE120
LPLIPAL2ATE140	c	#c9fccd	box	filled	rxn	LPLIPAL2ATE140
LPLIPAL2ATE141	c	#c9fccd	box	filled	rxn	LPLIPAL2ATE141
LPLIPAL2ATE160	c	#c9fccd	box	filled	rxn	LPLIPAL2ATE160
LPLIPAL2ATE161	c	#c9fccd	box	filled	rxn	LPLIPAL2ATE161
LPLIPAL2ATE180	c	#c9fccd	box	filled	rxn	LPLIPAL2ATE180
LPLIPAL2ATE181	c	#c9fccd	box	filled	rxn	LPLIPAL2ATE181
LPLIPAL2ATG120	c	#c9fccd	box	filled	rxn	LPLIPAL2ATG120
LPLIPAL2ATG140	c	#c9fccd	box	filled	rxn	LPLIPAL2ATG140
LPLIPAL2ATG141	c	#c9fccd	box	filled	rxn	LPLIPAL2ATG141
LPLIPAL2ATG160	c	#c9fccd	box	filled	rxn	LPLIPAL2ATG160
LPLIPAL2ATG161	c	#c9fccd	box	filled	rxn	LPLIPAL2ATG161
LPLIPAL2ATG180	c	#c9fccd	box	filled	rxn	LPLIPAL2ATG180
LPLIPAL2ATG181	c	#c9fccd	box	filled	rxn	LPLIPAL2ATG181
LPLIPAL2E120	c	#c9fccd	box	filled	rxn	LPLIPAL2E120
LPLIPAL2E140	c	#c9fccd	box	filled	rxn	LPLIPAL2E140
LPLIPAL2E141	c	#c9fccd	box	filled	rxn	LPLIPAL2E141
LPLIPAL2E160	c	#c9fccd	box	filled	rxn	LPLIPAL2E160
LPLIPAL2E161	c	#c9fccd	box	filled	rxn	LPLIPAL2E161
LPLIPAL2E180	c	#c9fccd	box	filled	rxn	LPLIPAL2E180
LPLIPAL2E181	c	#c9fccd	box	filled	rxn	LPLIPAL2E181
LPLIPAL2G120	c	#c9fccd	box	filled	rxn	LPLIPAL2G120
LPLIPAL2G140	c	#c9fccd	box	filled	rxn	LPLIPAL2G140
LPLIPAL2G141	c	#c9fccd	box	filled	rxn	LPLIPAL2G141
LPLIPAL2G160	c	#c9fccd	box	filled	rxn	LPLIPAL2G160
LPLIPAL2G161	c	#c9fccd	box	filled	rxn	LPLIPAL2G161
LPLIPAL2G180	c	#c9fccd	box	filled	rxn	LPLIPAL2G180
LPLIPAL2G181	c	#c9fccd	box	filled	rxn	LPLIPAL2G181
LSERDHr	c	#c9fccd	box	filled	rxn	LSERDHr
LYSDC	c	#c9fccd	box	filled	rxn	LYSDC
LYSTRS	c	#c9fccd	box	filled	rxn	LYSTRS
LYSabcpp	c	#c9fccd	box	filled	rxn	LYSabcpp
LYSt2pp	p	#c9fccd	box	filled	rxn	LYSt2pp
LYSt3pp	p	#c9fccd	box	filled	rxn	LYSt3pp
LYStex	p	#c9fccd	box	filled	rxn	LYStex
LYXI	c	#c9fccd	box	filled	rxn	LYXI
LYXt2pp	c	#c9fccd	box	filled	rxn	LYXt2pp
LYXtex	p	#c9fccd	box	filled	rxn	LYXtex
L_LACD2	c	#c9fccd	box	filled	rxn	L_LACD2
L_LACD3	c	#c9fccd	box	filled	rxn	L_LACD3
L_LACt2rpp	c	#c9fccd	box	filled	rxn	L_LACt2rpp
L_LACtex	p	#c9fccd	box	filled	rxn	L_LACtex
LalaDgluMdapDala_c[c]	c	#ffd8bf	ellipse	filled	cpd	LalaDgluMdapDala_c[c]
LalaDgluMdapDala_e[e]	e	#ffd8bf	ellipse	filled	cpd	LalaDgluMdapDala_e[e]
LalaDgluMdapDala_e[e]	e	#ffd8bf	ellipse	filled	cpd	LalaDgluMdapDala_e[e]
LalaDgluMdapDala_p[p]	p	#ffd8bf	ellipse	filled	cpd	LalaDgluMdapDala_p[p]
LalaDgluMdap_c[c]	c	#ffd8bf	ellipse	filled	cpd	LalaDgluMdap_c[c]
LalaDgluMdap_e[e]	e	#ffd8bf	ellipse	filled	cpd	LalaDgluMdap_e[e]
LalaDgluMdap_e[e]	e	#ffd8bf	ellipse	filled	cpd	LalaDgluMdap_e[e]
LalaDgluMdap_p[p]	p	#ffd8bf	ellipse	filled	cpd	LalaDgluMdap_p[p]
LalaDglu_c[c]	c	#ffd8bf	ellipse	filled	cpd	LalaDglu_c[c]
LalaLglu_c[c]	c	#ffd8bf	ellipse	filled	cpd	LalaLglu_c[c]
M1PD	c	#c9fccd	box	filled	rxn	M1PD
MACPD	c	#c9fccd	box	filled	rxn	MACPD
MALDDH	c	#c9fccd	box	filled	rxn	MALDDH
MALDt2_2pp	c	#c9fccd	box	filled	rxn	MALDt2_2pp
MALDtex	p	#c9fccd	box	filled	rxn	MALDtex
MALS	c	#c9fccd	box	filled	rxn	MALS
MALTATr	c	#c9fccd	box	filled	rxn	MALTATr
MALTHXabcpp	c	#c9fccd	box	filled	rxn	MALTHXabcpp
MALTHXtexi	p	#c9fccd	box	filled	rxn	MALTHXtexi
MALTPTabcpp	c	#c9fccd	box	filled	rxn	MALTPTabcpp
MALTPTtexi	p	#c9fccd	box	filled	rxn	MALTPTtexi
MALTTRabcpp	c	#c9fccd	box	filled	rxn	MALTTRabcpp
MALTTRtexi	p	#c9fccd	box	filled	rxn	MALTTRtexi
MALTTTRabcpp	c	#c9fccd	box	filled	rxn	MALTTTRabcpp
MALTTTRtexi	p	#c9fccd	box	filled	rxn	MALTTTRtexi
MALTabcpp	c	#c9fccd	box	filled	rxn	MALTabcpp
MALTptspp	c	#c9fccd	box	filled	rxn	MALTptspp
MALTtexi	p	#c9fccd	box	filled	rxn	MALTtexi
MALt2_2pp	c	#c9fccd	box	filled	rxn	MALt2_2pp
MALt2_3pp	c	#c9fccd	box	filled	rxn	MALt2_3pp
MALtex	p	#c9fccd	box	filled	rxn	MALtex
MAN1PT2	c	#c9fccd	box	filled	rxn	MAN1PT2
MAN6PI	c	#c9fccd	box	filled	rxn	MAN6PI
MAN6Pt6_2pp	c	#c9fccd	box	filled	rxn	MAN6Pt6_2pp
MAN6Ptex	p	#c9fccd	box	filled	rxn	MAN6Ptex
MANAO	c	#c9fccd	box	filled	rxn	MANAO
MANGLYCptspp	c	#c9fccd	box	filled	rxn	MANGLYCptspp
MANGLYCtex	p	#c9fccd	box	filled	rxn	MANGLYCtex
MANPGH	c	#c9fccd	box	filled	rxn	MANPGH
MANptspp	c	#c9fccd	box	filled	rxn	MANptspp
MANtex	p	#c9fccd	box	filled	rxn	MANtex
MCITD	c	#c9fccd	box	filled	rxn	MCITD
MCITL2	c	#c9fccd	box	filled	rxn	MCITL2
MCITS	c	#c9fccd	box	filled	rxn	MCITS
MCOATA	c	#c9fccd	box	filled	rxn	MCOATA
MCPST	c	#c9fccd	box	filled	rxn	MCPST
MCTP1App	p	#c9fccd	box	filled	rxn	MCTP1App
MCTP1Bpp	p	#c9fccd	box	filled	rxn	MCTP1Bpp
MCTP2App	p	#c9fccd	box	filled	rxn	MCTP2App
MDDCP1pp	p	#c9fccd	box	filled	rxn	MDDCP1pp
MDDCP2pp	p	#c9fccd	box	filled	rxn	MDDCP2pp
MDDCP3pp	p	#c9fccd	box	filled	rxn	MDDCP3pp
MDDCP4pp	p	#c9fccd	box	filled	rxn	MDDCP4pp
MDDCP5pp	p	#c9fccd	box	filled	rxn	MDDCP5pp
MDDEP1pp	p	#c9fccd	box	filled	rxn	MDDEP1pp
MDDEP2pp	p	#c9fccd	box	filled	rxn	MDDEP2pp
MDDEP3pp	p	#c9fccd	box	filled	rxn	MDDEP3pp
MDDEP4pp	p	#c9fccd	box	filled	rxn	MDDEP4pp
MDH	c	#c9fccd	box	filled	rxn	MDH
MDH2	c	#c9fccd	box	filled	rxn	MDH2
MDH3	c	#c9fccd	box	filled	rxn	MDH3
MDRPD	c	#c9fccd	box	filled	rxn	MDRPD
ME1	c	#c9fccd	box	filled	rxn	ME1
ME2	c	#c9fccd	box	filled	rxn	ME2
MECDPDH2	c	#c9fccd	box	filled	rxn	MECDPDH2
MECDPS	c	#c9fccd	box	filled	rxn	MECDPS
MELIBt2pp	p	#c9fccd	box	filled	rxn	MELIBt2pp
MELIBt3ipp	p	#c9fccd	box	filled	rxn	MELIBt3ipp
MELIBtex	p	#c9fccd	box	filled	rxn	MELIBtex
MEPCT	c	#c9fccd	box	filled	rxn	MEPCT
METAT	c	#c9fccd	box	filled	rxn	METAT
METDabcpp	c	#c9fccd	box	filled	rxn	METDabcpp
METDtex	p	#c9fccd	box	filled	rxn	METDtex
METOX1s	c	#c9fccd	box	filled	rxn	METOX1s
METOX2s	c	#c9fccd	box	filled	rxn	METOX2s
METS	c	#c9fccd	box	filled	rxn	METS
METSOX1abcpp	c	#c9fccd	box	filled	rxn	METSOX1abcpp
METSOX1tex	p	#c9fccd	box	filled	rxn	METSOX1tex
METSOX2abcpp	c	#c9fccd	box	filled	rxn	METSOX2abcpp
METSOX2tex	p	#c9fccd	box	filled	rxn	METSOX2tex
METSOXR1	c	#c9fccd	box	filled	rxn	METSOXR1
METSOXR2	c	#c9fccd	box	filled	rxn	METSOXR2
METTRS	c	#c9fccd	box	filled	rxn	METTRS
METabcpp	c	#c9fccd	box	filled	rxn	METabcpp
METtex	p	#c9fccd	box	filled	rxn	METtex
MG2uabcpp	c	#c9fccd	box	filled	rxn	MG2uabcpp
MGSA	c	#c9fccd	box	filled	rxn	MGSA
MI1PP	c	#c9fccd	box	filled	rxn	MI1PP
MICITDr	c	#c9fccd	box	filled	rxn	MICITDr
MINOHPtexi	p	#c9fccd	box	filled	rxn	MINOHPtexi
MLDCP1App	p	#c9fccd	box	filled	rxn	MLDCP1App
MLDCP1Bpp	p	#c9fccd	box	filled	rxn	MLDCP1Bpp
MLDCP2App	p	#c9fccd	box	filled	rxn	MLDCP2App
MLDCP2Bpp	p	#c9fccd	box	filled	rxn	MLDCP2Bpp
MLDCP3App	p	#c9fccd	box	filled	rxn	MLDCP3App
MLDEP1pp	p	#c9fccd	box	filled	rxn	MLDEP1pp
MLDEP2pp	p	#c9fccd	box	filled	rxn	MLDEP2pp
MLTG1	c	#c9fccd	box	filled	rxn	MLTG1
MLTG2	c	#c9fccd	box	filled	rxn	MLTG2
MLTG3	c	#c9fccd	box	filled	rxn	MLTG3
MLTG4	c	#c9fccd	box	filled	rxn	MLTG4
MLTG5	c	#c9fccd	box	filled	rxn	MLTG5
MLTGY1pp	p	#c9fccd	box	filled	rxn	MLTGY1pp
MLTGY2pp	p	#c9fccd	box	filled	rxn	MLTGY2pp
MLTGY3pp	p	#c9fccd	box	filled	rxn	MLTGY3pp
MLTGY4pp	p	#c9fccd	box	filled	rxn	MLTGY4pp
MLTP1	c	#c9fccd	box	filled	rxn	MLTP1
MLTP2	c	#c9fccd	box	filled	rxn	MLTP2
MLTP3	c	#c9fccd	box	filled	rxn	MLTP3
MMCD	c	#c9fccd	box	filled	rxn	MMCD
MME	c	#c9fccd	box	filled	rxn	MME
MMETt2pp	c	#c9fccd	box	filled	rxn	MMETt2pp
MMETtex	p	#c9fccd	box	filled	rxn	MMETtex
MMM2	c	#c9fccd	box	filled	rxn	MMM2
MN6PP	c	#c9fccd	box	filled	rxn	MN6PP
MNLptspp	c	#c9fccd	box	filled	rxn	MNLptspp
MNLtex	p	#c9fccd	box	filled	rxn	MNLtex
MNNH	c	#c9fccd	box	filled	rxn	MNNH
MOAT	c	#c9fccd	box	filled	rxn	MOAT
MOAT2	c	#c9fccd	box	filled	rxn	MOAT2
MOAT3C	c	#c9fccd	box	filled	rxn	MOAT3C
MOBDabcpp	c	#c9fccd	box	filled	rxn	MOBDabcpp
MOHMT	c	#c9fccd	box	filled	rxn	MOHMT
MPTG	p	#c9fccd	box	filled	rxn	MPTG
MPTG2	p	#c9fccd	box	filled	rxn	MPTG2
MSO3abcpp	c	#c9fccd	box	filled	rxn	MSO3abcpp
MSO3tex	p	#c9fccd	box	filled	rxn	MSO3tex
MTAN	c	#c9fccd	box	filled	rxn	MTAN
MTHFC	c	#c9fccd	box	filled	rxn	MTHFC
MTHFD	c	#c9fccd	box	filled	rxn	MTHFD
MTHFR2	c	#c9fccd	box	filled	rxn	MTHFR2
MTRI	c	#c9fccd	box	filled	rxn	MTRI
MTRK	c	#c9fccd	box	filled	rxn	MTRK
MTRPOX	c	#c9fccd	box	filled	rxn	MTRPOX
N1aspmd_c[c]	c	#ffd8bf	ellipse	filled	cpd	N1aspmd_c[c]
NACODA	c	#c9fccd	box	filled	rxn	NACODA
NACtex	p	#c9fccd	box	filled	rxn	NACtex
NACtpp	c	#c9fccd	box	filled	rxn	NACtpp
NADDP	c	#c9fccd	box	filled	rxn	NADDP
NADH10	c	#c9fccd	box	filled	rxn	NADH10
NADH16pp	c	#c9fccd	box	filled	rxn	NADH16pp
NADH17pp	c	#c9fccd	box	filled	rxn	NADH17pp
NADH18pp	c	#c9fccd	box	filled	rxn	NADH18pp
NADH5	c	#c9fccd	box	filled	rxn	NADH5
NADH9	c	#c9fccd	box	filled	rxn	NADH9
NADK	c	#c9fccd	box	filled	rxn	NADK
NADN	c	#c9fccd	box	filled	rxn	NADN
NADPHQR2	c	#c9fccd	box	filled	rxn	NADPHQR2
NADPHQR3	c	#c9fccd	box	filled	rxn	NADPHQR3
NADPHQR4	c	#c9fccd	box	filled	rxn	NADPHQR4
NADPPPS	c	#c9fccd	box	filled	rxn	NADPPPS
NADS1	c	#c9fccd	box	filled	rxn	NADS1
NADTRHD	c	#c9fccd	box	filled	rxn	NADTRHD
NAMNPP	c	#c9fccd	box	filled	rxn	NAMNPP
NDPK1	c	#c9fccd	box	filled	rxn	NDPK1
NDPK2	c	#c9fccd	box	filled	rxn	NDPK2
NDPK3	c	#c9fccd	box	filled	rxn	NDPK3
NDPK4	c	#c9fccd	box	filled	rxn	NDPK4
NDPK5	c	#c9fccd	box	filled	rxn	NDPK5
NDPK6	c	#c9fccd	box	filled	rxn	NDPK6
NDPK7	c	#c9fccd	box	filled	rxn	NDPK7
NDPK8	c	#c9fccd	box	filled	rxn	NDPK8
NHFRBO	c	#c9fccd	box	filled	rxn	NHFRBO
NI2abcpp	c	#c9fccd	box	filled	rxn	NI2abcpp
NI2uabcpp	c	#c9fccd	box	filled	rxn	NI2uabcpp
NMNAT	c	#c9fccd	box	filled	rxn	NMNAT
